Name,X,Y,A,B,C,D,Signal
11603,-117.85183,42.77738,0.46783674,0.14699663,0.30077094,0.0,A
11604,-118.2255,41.74351,0.38367555,0.28426263,0.4129463,0.008110754,A
11605,-118.92028,39.72376,0.3163016,0.3042078,0.4272109,0.4396655,C
11606,-118.90386,39.77327,0.3151778,0.31145635,0.42612302,0.41757682,C
11607,-118.90385,39.77347,0.33965605,0.32003632,0.4370376,0.42558467,C
11608,-118.904,39.77345,0.31481963,0.31141636,0.42637262,0.41741735,C
11609,-119.62904,37.54132,0.23790653,0.28386196,0.23273626,0.3458036,C
11610,-119.6296,37.54549,0.20415165,0.2608034,0.18776421,0.49172723,D
11611,-119.63238,37.53771,0.24959803,0.28841195,0.23552525,0.35515824,C
11612,-119.63043,37.54438,0.2431463,0.27989468,0.25234723,0.29055348,C
11613,-118.92053,39.73787,0.31288344,0.30603075,0.42460772,0.43413723,C
11614,-119.63293,37.5391,0.18345982,0.24236849,0.20022105,0.4256318,D
11615,-118.32016,41.49207,0.4404268,0.2418143,0.57281816,0.0,A
11616,-118.93828,39.68705,0.29938027,0.29252377,0.4250419,0.44820425,C
11617,-119.63127,37.54716,0.20050715,0.25897607,0.18176621,0.5110144,D
11618,-119.63432,37.53966,0.19768223,0.25346795,0.17927462,0.5281977,D
11619,-119.6321,37.54799,0.17175989,0.23323286,0.19272362,0.4457231,D
11620,-119.63543,37.54494,0.23541784,0.27589515,0.24270801,0.31760344,C
11621,-118.91984,39.75586,0.31109172,0.30828932,0.42403144,0.42718244,C
11622,-119.00496,39.50104,0.29737046,0.24557447,0.4117849,0.5209557,C
11623,-119.63932,37.53994,0.16120008,0.22650655,0.18316929,0.47245836,D
11624,-119.63821,37.54521,0.23373426,0.27426758,0.24370123,0.31274486,C
11625,-119.63738,37.54882,0.20598033,0.26175663,0.18678759,0.49839467,D
11626,-119.13579,39.11265,0.30190367,0.23279423,0.35319275,0.6548685,D
11627,-119.64071,37.54077,0.18241842,0.23687269,0.18184707,0.51713115,D
11628,-119.63905,37.54688,0.21861677,0.26730832,0.20967317,0.42575765,C
11629,-119.63877,37.55049,0.16994336,0.23603971,0.18451954,0.46812025,D
11630,-119.64238,37.54077,0.21436968,0.2642156,0.2150866,0.39942047,C
11631,-118.93003,39.74145,0.32462826,0.31091046,0.4321223,0.43996182,C
11632,-118.58295,40.76585,0.346006,0.36918846,0.40931487,0.080052055,A
11633,-119.64043,37.54938,0.16798358,0.23275533,0.18733767,0.4583214,D
11634,-119.64349,37.54077,0.1942594,0.24936157,0.18848374,0.49013263,D
11635,-119.64405,37.53966,0.17051244,0.23050857,0.19551282,0.43687832,D
11636,-119.64071,37.55077,0.1716059,0.24018438,0.18137078,0.47574496,D
11637,-119.64349,37.54271,0.16871181,0.2310593,0.19158094,0.446709,D
11638,-118.25709,41.70548,0.39384767,0.2787763,0.3979511,0.007953218,A
11639,-119.64099,37.5516,0.16772564,0.23587796,0.18016852,0.48063478,D
11640,-119.64182,37.55021,0.1914205,0.2530039,0.17789707,0.5167171,D
11641,-119.64238,37.54855,0.19710337,0.25989336,0.17440039,0.52968824,D
11642,-119.64266,37.54799,0.16617833,0.22948638,0.1888134,0.45510626,D
11643,-119.64488,37.5416,0.21317953,0.2624941,0.20131569,0.4571375,C
11644,-118.926,39.76033,0.3318426,0.31616676,0.43535662,0.43397048,C
11645,-118.92624,39.75968,0.34011835,0.31881604,0.4388607,0.43712416,C
11646,-119.64266,37.5491,0.16354138,0.2310608,0.18181479,0.47292134,D
11647,-118.91625,39.78994,0.30982125,0.31524166,0.4209396,0.41339478,C
11648,-119.64405,37.54549,0.21578012,0.26667687,0.19828305,0.46607605,C
11649,-118.92659,39.75971,0.32680893,0.3008598,0.44349304,0.4379188,C
11650,-119.64238,37.55105,0.17064506,0.2409858,0.17842555,0.4833347,D
11651,-118.9163,39.79116,0.33041704,0.31724057,0.43423566,0.4218286,C
11652,-119.64627,37.54271,0.1998209,0.25171903,0.19783014,0.4608491,D
11653,-118.26129,41.70182,0.3704412,0.28452715,0.3783993,0.0076342965,A
11654,-119.64627,37.54466,0.18467551,0.24511193,0.1973528,0.43443653,D
11655,-119.65043,37.53216,0.31256825,0.3249031,0.3125221,0.13104413,B
11656,-119.64627,37.5466,0.2452178,0.27924484,0.2448187,0.3277035,C
11657,-119.64793,37.54132,0.17392358,0.23556164,0.19340424,0.44327503,D
11658,-119.64543,37.54938,0.20690939,0.26451278,0.18743853,0.4913342,D
11659,-119.64543,37.54966,0.1680597,0.2303523,0.19081353,0.4500365,D
11660,-119.64599,37.54827,0.20004584,0.25644708,0.1877973,0.4911621,D
11661,-119.64738,37.54466,0.19763012,0.255933,0.17551374,0.5371332,D
11662,-118.91101,39.81546,0.31369522,0.32294765,0.41019368,0.40344012,C
11663,-119.64738,37.54521,0.1961758,0.25741363,0.17799236,0.5184837,D
11664,-118.26169,41.70557,0.41046968,0.27926207,0.40728116,0.008022306,A
11665,-119.6471,37.54799,0.26519683,0.29325652,0.24607638,0.34224632,C
11666,-119.64738,37.54827,0.1701922,0.23329082,0.18992586,0.45273456,D
11667,-119.64766,37.54799,0.19533893,0.25253946,0.17897771,0.52501786,D
11668,-119.64794,37.54799,0.20816228,0.26419193,0.18704179,0.49736124,D
11669,-118.26329,41.71352,0.36615732,0.28413,0.3794334,0.0076296874,A
11670,-118.9413,39.74181,0.3097239,0.30724832,0.426284,0.43722954,C
11671,-118.98758,39.60443,0.28866914,0.27069286,0.4293997,0.48651934,C
11672,-118.93692,39.75955,0.3129882,0.31049448,0.42758247,0.4308598,C
11673,-118.93134,39.77733,0.30864388,0.31361988,0.42247027,0.42158124,C
11674,-118.94715,39.73047,0.32172692,0.31032988,0.4314171,0.44631663,C
11675,-119.4013,38.35042,0.20519365,0.1906392,0.27034807,0.75010693,D
11676,-118.94298,39.74991,0.3059371,0.307081,0.423751,0.43334678,C
11677,-118.95482,39.71482,0.3127081,0.3047152,0.42913425,0.45060268,C
11678,-118.94405,39.7501,0.30598292,0.3072254,0.42428914,0.43329298,C
11679,-118.25409,41.76098,0.35568905,0.29008347,0.38905758,0.007934548,A
11680,-119.05655,39.41842,0.3524088,0.23704709,0.43463206,0.56710553,C
11681,-118.94334,39.76377,0.33935535,0.32163846,0.43719363,0.43902335,C
11682,-118.94077,39.77313,0.32833993,0.32185653,0.43069983,0.43179736,C
11683,-118.9534,39.73566,0.31617856,0.3101225,0.42891508,0.44426143,C
11684,-118.94746,39.75546,0.41269842,0.28517324,0.5127895,0.48479888,C
11685,-118.94357,39.76816,0.33691162,0.32322863,0.43401614,0.43733662,C
11686,-119.19182,39.01881,0.34486932,0.316818,0.20145404,0.5736976,C
11687,-118.94922,39.75464,0.33606365,0.31990546,0.43634132,0.44279838,C
11688,-118.95061,39.75267,0.33598098,0.31946626,0.43651605,0.44342688,C
11689,-118.94674,39.76487,0.33431494,0.32177013,0.433113,0.4379779,C
11690,-118.94949,39.75738,0.30633998,0.3101044,0.42296216,0.4316593,C
11691,-118.96133,39.72289,0.303874,0.30373088,0.42756593,0.44540843,C
11692,-118.9493,39.75914,0.33417457,0.31997645,0.43520057,0.44068283,C
11693,-118.95125,39.75413,0.32409492,0.31588772,0.4309687,0.4395074,C
11694,-118.95142,39.75401,0.4023592,0.28908914,0.5028858,0.4811581,C
11695,-118.94798,39.76438,0.33669934,0.32277587,0.43456897,0.4389286,C
11696,-118.94799,39.76448,0.33577308,0.3224214,0.4341366,0.43862334,C
11697,-118.95304,39.74962,0.3049823,0.30837432,0.42272857,0.4350966,C
11698,-118.9518,39.75426,0.3860698,0.29792008,0.48548317,0.47197583,C
11699,-118.95696,39.73936,0.30368894,0.30658582,0.42353937,0.43870753,C
11700,-119.19682,39.01881,0.3014245,0.31887802,0.18295543,0.5435349,C
11701,-119.07091,39.40281,0.3515893,0.23258536,0.43511546,0.5812171,C
11702,-118.93832,39.80262,0.30566373,0.3224334,0.4061853,0.41186926,C
11703,-119.15629,39.1537,0.3317348,0.23223099,0.34585956,0.6226448,D
11704,-118.95678,39.75908,0.33484647,0.3220047,0.4324259,0.441938,C
11705,-118.9643,39.73685,0.32325518,0.31370592,0.43403873,0.4485081,C
11706,-118.95887,39.75368,0.30540445,0.31130862,0.41984752,0.43409848,C
11707,-118.92704,39.84899,0.32450506,0.33515176,0.38776475,0.39834934,C
11708,-118.9583,39.75952,0.3337241,0.32199192,0.4325627,0.44175714,C
11709,-118.96232,39.75163,0.32281652,0.31782448,0.42825598,0.44145858,C
11710,-118.96685,39.73816,0.3290888,0.31685808,0.435192,0.4497462,C
11711,-118.96667,39.73886,0.3225522,0.31483507,0.43177092,0.44721287,C
11712,-118.95229,39.78234,0.30714995,0.32134494,0.4094294,0.4229271,C
11713,-118.31227,41.6502,0.4304216,0.25801235,0.45471078,0.0039013412,A
11714,-118.96601,39.74587,0.32768226,0.3184893,0.43120286,0.44608256,C
11715,-118.96661,39.7449,0.32804897,0.31846008,0.43137857,0.4467735,C
11716,-118.97572,39.71841,0.3047304,0.30457628,0.4282828,0.45040172,C
11717,-118.94195,39.8243,0.31510758,0.32856637,0.40736178,0.40748763,C
11718,-119.02054,39.59253,0.30447474,0.27297392,0.43265507,0.50332224,C
11719,-119.16339,39.16079,0.3383992,0.24296848,0.3115554,0.61391795,D
11720,-119.16459,39.1584,0.3387616,0.24642017,0.30091554,0.6137214,D
11721,-119.16496,39.15728,0.35598144,0.2509773,0.30635524,0.6224753,C
11722,-119.20849,39.02547,0.27632603,0.32356668,0.17775364,0.51655257,C
11723,-119.16432,39.16159,0.34985805,0.24913728,0.30514878,0.6177259,C
11724,-118.28019,41.76302,0.43898278,0.26758268,0.44696406,0.007997154,A
11725,-119.16649,39.16309,0.34004065,0.24537057,0.30462173,0.61116725,C
11726,-118.38016,41.48099,0.4123833,0.24506369,0.53268033,0.0,A
11727,-118.96809,39.77177,0.3060214,0.32219502,0.4094874,0.42920688,C
11728,-118.96816,39.77176,0.3225236,0.328122,0.4166093,0.43509874,C
11729,-119.0158,39.62983,0.2945042,0.28528255,0.42911422,0.4861996,C
11730,-118.98259,39.73901,0.32302427,0.31848967,0.43062186,0.4496963,C
11731,-119.18266,39.13659,0.33932903,0.25727636,0.2619309,0.60904545,C
11732,-118.97849,39.754,0.31741053,0.3230031,0.41896382,0.4414095,C
11733,-119.31905,38.72075,0.21395017,0.30776706,0.13229188,0.7291657,D
11734,-119.32189,38.71448,0.21214314,0.30906427,0.13014963,0.7278435,D
11735,-119.03659,39.58613,0.31142798,0.27282786,0.43334204,0.5095229,C
11736,-118.9735,39.78073,0.30137146,0.32429048,0.4051642,0.42516324,C
11737,-119.17821,39.16404,0.34440315,0.23974578,0.32219806,0.6066335,C
11738,-119.17859,39.16377,0.37510172,0.23426588,0.3441394,0.6244831,C
11739,-119.18069,39.15807,0.34377858,0.23948555,0.320529,0.6072664,C
11740,-119.17884,39.16419,0.36103022,0.24366295,0.32656452,0.6139796,C
11741,-119.17852,39.16565,0.36184064,0.24433887,0.32627434,0.6142631,C
11742,-119.18099,39.15992,0.37880948,0.23496206,0.34396943,0.6258027,C
11743,-119.1804,39.16355,0.36201817,0.24327998,0.32745332,0.6133012,C
11744,-119.04581,39.57455,0.31810233,0.2696169,0.43484318,0.5159783,C
11745,-119.18299,39.16022,0.3849248,0.23242435,0.34910166,0.6279235,C
11746,-119.18321,39.1602,0.3899269,0.22992161,0.3544464,0.6310352,C
11747,-119.18377,39.16048,0.3772495,0.22964953,0.34816936,0.62450635,C
11748,-119.18432,39.15992,0.36779767,0.22259821,0.35048318,0.62155044,C
11749,-118.99656,39.72824,0.29439774,0.30800682,0.419126,0.44488883,C
11750,-118.98296,39.77121,0.295621,0.32140264,0.40427312,0.42811063,C
11751,-118.76784,40.40947,0.33515802,0.39562497,0.32285252,0.24399608,B
11752,-119.18459,39.16352,0.35805914,0.2414987,0.32588705,0.6092637,C
11753,-119.05074,39.57039,0.32152912,0.26819554,0.43688872,0.5187415,C
11754,-119.19049,39.14887,0.34038854,0.2386894,0.31615493,0.6011,C
11755,-118.97296,39.80723,0.31049675,0.33498707,0.39102772,0.41675377,C
11756,-118.99655,39.74047,0.26919436,0.32575092,0.3813861,0.42245063,C
11757,-118.99713,39.73991,0.29484123,0.31399715,0.40924352,0.44051537,C
11758,-118.99159,39.75852,0.31604442,0.32776666,0.41186827,0.44067702,C
11759,-118.96801,39.83144,0.32279024,0.340088,0.39244467,0.41111353,C
11760,-118.9985,39.74213,0.30808094,0.3083727,0.42360038,0.4493336,C
11761,-119.19094,39.16404,0.36629927,0.24047793,0.33248138,0.6090872,C
11762,-119.19156,39.16345,0.38551927,0.23209101,0.35132626,0.62096053,C
11763,-119.00024,39.74416,0.3054411,0.321303,0.41246992,0.4436052,C
11764,-118.99844,39.76018,0.31295937,0.32860947,0.41200367,0.43958142,C
11765,-119.01094,39.72447,0.29807833,0.30612546,0.4185517,0.4514266,C
11766,-119.0029,39.75009,0.31441864,0.32749507,0.41375643,0.44414395,C
11767,-119.00294,39.74999,0.32737538,0.31954038,0.42849883,0.45296675,C
11768,-119.05377,39.59762,0.3111566,0.28067166,0.43582764,0.5072157,C
11769,-119.00327,39.75038,0.29959026,0.32227594,0.4065341,0.4387026,C
11770,-119.0054,39.74743,0.31088665,0.32645467,0.41175762,0.4442628,C
11771,-119.00544,39.7475,0.32053182,0.31521025,0.42681205,0.4527518,C
11772,-119.0064,39.74478,0.33226392,0.32083905,0.43130603,0.45735094,C
11773,-119.00649,39.74485,0.33182395,0.32093516,0.43096042,0.45711017,C
11774,-119.00667,39.74483,0.2987412,0.32143164,0.4076322,0.4411921,C
11775,-119.01579,39.72378,0.30611938,0.3179947,0.41329238,0.4519226,C
11776,-119.00866,39.75026,0.32349366,0.31957605,0.426668,0.45237678,C
11777,-119.00873,39.75017,0.31692156,0.32334223,0.41938144,0.44800064,C
11778,-119.00893,39.7503,0.29915938,0.32330307,0.40695077,0.43938717,C
11779,-118.97137,39.86307,0.3230352,0.34307468,0.39516345,0.4032239,C
11780,-119.00021,39.77938,0.30369642,0.33086556,0.40141973,0.42968202,C
11781,-119.01381,39.74264,0.3130101,0.3275466,0.4143371,0.44768938,C
11782,-119.06925,39.57811,0.32459393,0.27503523,0.43998134,0.5180284,C
11783,-119.01102,39.76065,0.29764706,0.3255481,0.40407935,0.43515438,C
11784,-119.00544,39.78324,0.33900926,0.3278555,0.41606385,0.44671997,C
11785,-119.00447,39.78746,0.30687678,0.33731773,0.38806468,0.42715555,C
11786,-119.07228,39.58462,0.32286808,0.27867484,0.4397421,0.515801,C
11787,-119.02267,39.73658,0.31691366,0.30720425,0.43249974,0.46035376,C
11788,-119.01479,39.76353,0.29664105,0.32727143,0.39923492,0.433895,C
11789,-119.0109,39.7775,0.39833164,0.30508485,0.47077766,0.48059654,C
11790,-119.00933,39.78324,0.36391369,0.32621297,0.43341884,0.4579442,C
11791,-119.00004,39.81121,0.3374722,0.34852466,0.4014942,0.42796406,C
11792,-119.00016,39.81115,0.34223348,0.34677434,0.4052397,0.43062443,C
11793,-118.99993,39.81216,0.32693297,0.34462625,0.39726543,0.4238633,C
11794,-119.00061,39.81041,0.33867264,0.34904036,0.40183404,0.42869842,C
11795,-118.99787,39.81952,0.3189005,0.34154746,0.39307562,0.41846478,C
11796,-119.00957,39.78603,0.33090705,0.34659964,0.3979679,0.43612015,C
11797,-119.0063,39.79634,0.33152518,0.3467258,0.39928916,0.4321607,C
11798,-119.02846,39.73061,0.2949898,0.32025996,0.40739092,0.44791386,C
11799,-119.0065,39.79726,0.33330002,0.34742802,0.3999186,0.43267724,C
11800,-119.00238,39.80972,0.33819264,0.34904492,0.4016722,0.42911232,C
11801,-119.00254,39.80959,0.33846253,0.34913978,0.4017724,0.4292016,C
11802,-119.00673,39.79735,0.33691445,0.3487419,0.40130898,0.4338093,C
11803,-119.00273,39.80931,0.3385928,0.34912968,0.40180668,0.42925715,C
11804,-119.00316,39.80858,0.33649954,0.34844297,0.40126878,0.4290633,C
11805,-119.0105,39.788,0.30662322,0.33772564,0.38916284,0.42778647,C
11806,-119.00821,39.79615,0.33288416,0.34764704,0.39984444,0.43299812,C
11807,-119.01166,39.78624,0.32700562,0.34555838,0.39655232,0.43518722,C
11808,-119.01267,39.78324,0.32517982,0.34450114,0.39621794,0.43632677,C
11809,-119.01056,39.78984,0.30367306,0.33683202,0.3882349,0.42623326,C
11810,-119.01185,39.78608,0.334925,0.3250275,0.41632608,0.4462111,C
11811,-119.01136,39.78896,0.30337858,0.33680993,0.38821766,0.42678657,C
11812,-119.01129,39.78923,0.3613096,0.31290004,0.44442263,0.46081978,C
11813,-119.01197,39.7874,0.32944185,0.34586358,0.39943212,0.43583703,C
11814,-119.0077,39.80023,0.30978957,0.3391443,0.3913171,0.42405337,C
11815,-119.00904,39.7964,0.33392286,0.34815076,0.40035707,0.433304,C
11816,-119.01178,39.78827,0.3189207,0.34254813,0.39469847,0.43215805,C
11817,-119.0075,39.80122,0.32751322,0.34582716,0.39848128,0.42984155,C
11818,-119.008,39.79999,0.3695896,0.32390386,0.44075632,0.4551223,C
11819,-119.00762,39.80126,0.3330139,0.34781396,0.40060213,0.43158662,C
11820,-119.01138,39.79005,0.30654344,0.33809498,0.3896699,0.4275239,C
11821,-119.0118,39.78895,0.30645514,0.33805168,0.3895856,0.42788225,C
11822,-119.01157,39.78982,0.3035098,0.3368875,0.38835615,0.42655915,C
11823,-119.01166,39.7899,0.32265648,0.3441249,0.3962141,0.43308687,C
11824,-119.01205,39.78893,0.30368796,0.33696005,0.38849866,0.42683402,C
11825,-119.00982,39.79565,0.3262051,0.34552568,0.39750126,0.43141118,C
11826,-119.01061,39.79363,0.33215463,0.34773663,0.39983338,0.43426505,C
11827,-119.01212,39.78921,0.35213795,0.32864267,0.42628822,0.4513649,C
11828,-119.0131,39.7864,0.38541028,0.32176977,0.45095372,0.46782488,C
11829,-118.49307,41.30974,0.4580425,0.29248586,0.518856,0.0,A
11830,-119.00738,39.80421,0.33586222,0.34874004,0.40135592,0.4310459,C
11831,-119.0139,39.78481,0.30592754,0.33740187,0.38930318,0.42910627,C
11832,-119.00479,39.81254,0.31289884,0.33991623,0.3911566,0.4197545,C
11833,-119.01581,39.78082,0.32358485,0.34393936,0.3955573,0.43660423,C
11834,-119.00986,39.7993,0.33431152,0.3484025,0.4011055,0.43271104,C
11835,-119.00897,39.80207,0.3355909,0.34869212,0.40127409,0.4320347,C
11836,-119.00953,39.80057,0.33488315,0.3486456,0.40131557,0.43224573,C
11837,-119.07266,39.61159,0.31407773,0.289435,0.43599087,0.5054898,C
11838,-119.0134,39.79047,0.3069326,0.3380714,0.39033788,0.4276283,C
11839,-119.01034,39.79963,0.33439064,0.34853694,0.4012051,0.43276495,C
11840,-119.01344,39.79044,0.36742634,0.31772718,0.44466233,0.46107182,C
11841,-119.01349,39.79037,0.3041879,0.33697882,0.38920787,0.42659146,C
11842,-119.01359,39.79021,0.33502427,0.34838077,0.40155587,0.43683052,C
11843,-119.01375,39.79013,0.33505052,0.3483916,0.40152785,0.43698287,C
11844,-119.01889,39.77517,0.32248518,0.34307903,0.39586204,0.43871233,C
11845,-119.01074,39.80055,0.33557928,0.34909183,0.40166634,0.43271858,C
11846,-119.01825,39.77852,0.32330084,0.3436066,0.39557078,0.43778193,C
11847,-119.01135,39.7999,0.33493975,0.34882775,0.40147814,0.432716,C
11848,-119.01169,39.79915,0.33443695,0.3486945,0.4014283,0.4333207,C
11849,-119.012,39.79831,0.33427373,0.34860045,0.40138122,0.43359753,C
11850,-118.91086,40.09961,0.23256826,0.3607126,0.44293916,0.33667037,C
11851,-119.01245,39.79715,0.33409217,0.34835842,0.40121874,0.433834,C
11852,-119.0168,39.78463,0.3258881,0.34501943,0.3978491,0.43620595,C
11853,-119.01688,39.78483,0.32433906,0.344516,0.39726356,0.43564358,C
11854,-119.00911,39.80875,0.31054786,0.33951867,0.3911286,0.42131773,C
11855,-119.02127,39.77241,0.35410035,0.33001736,0.42509413,0.45781058,C
11856,-118.45764,41.42103,0.44636905,0.25630105,0.5234979,0.0,A
11857,-119.01298,39.79814,0.33443642,0.34867963,0.40142658,0.43391854,C
11858,-119.02017,39.77946,0.30309138,0.33628458,0.38859966,0.43065536,C
11859,-119.01887,39.78447,0.30348092,0.33679834,0.38909882,0.42886308,C
11860,-119.01767,39.78824,0.39103127,0.31609845,0.45983112,0.47170866,C
11861,-119.01234,39.80459,0.3355637,0.34892535,0.40166813,0.43157265,C
11862,-119.01711,39.79074,0.3638393,0.3228694,0.43916094,0.45779464,C
11863,-119.01877,39.78671,0.33220643,0.34764037,0.40066853,0.4375037,C
11864,-119.01889,39.78644,0.33450398,0.34851274,0.40163827,0.43827993,C
11865,-119.01894,39.78647,0.30408138,0.33724505,0.38944706,0.42815053,C
11866,-119.01869,39.78752,0.32199848,0.34377357,0.39662498,0.4341814,C
11867,-119.01875,39.7874,0.33814022,0.33711112,0.41165558,0.44361123,C
11868,-119.02235,39.77728,0.30268902,0.33602044,0.3891216,0.4311301,C
11869,-119.02223,39.77798,0.30268887,0.33614522,0.38919643,0.4309493,C
11870,-119.02292,39.77666,0.3053223,0.33705097,0.39015293,0.4327007,C
11871,-119.02151,39.78136,0.32933834,0.34653172,0.39992258,0.4388602,C
11872,-119.02127,39.78213,0.34222063,0.33243722,0.41841954,0.44912422,C
11873,-119.02405,39.77408,0.2234928,0.37184325,0.30869025,0.37676352,C
11874,-119.0397,39.72996,0.37898633,0.29906684,0.4812733,0.49498,C
11875,-119.02149,39.78484,0.30375287,0.33725575,0.38937983,0.4290882,C
11876,-119.01765,39.79721,0.30674666,0.33839652,0.3907127,0.425269,C
11877,-119.01769,39.79727,0.33690977,0.3446306,0.40614069,0.43686247,C
11878,-119.01774,39.79736,0.3735805,0.3322036,0.43742022,0.45608512,C
11879,-118.43977,41.48759,0.41825065,0.24470279,0.5217828,0.0,A
11880,-119.02165,39.79027,0.31441057,0.34182858,0.39435548,0.4308973,C
11881,-119.01998,39.79573,0.3351805,0.3493013,0.40226844,0.4351497,C
11882,-118.40904,41.57923,0.40248272,0.25574926,0.44053867,0.0037034766,A
11883,-119.02033,39.79568,0.33620262,0.3497835,0.40300772,0.4355003,C
11884,-119.02163,39.79273,0.34352723,0.34442365,0.4114728,0.44183204,C
11885,-119.02168,39.79274,0.2909788,0.36586583,0.36376882,0.41075125,C
11886,-119.0222,39.79289,0.30545843,0.33848107,0.39086968,0.4267118,C
11887,-119.36619,38.74887,0.21146546,0.30271813,0.12202724,0.7500237,D
11888,-119.02919,39.77259,0.30229786,0.33593792,0.39053494,0.43382728,C
11889,-119.02225,39.79489,0.3199116,0.34369737,0.39657262,0.4309884,C
11890,-119.01691,39.81091,0.23270081,0.37051186,0.31613773,0.36997026,C
11891,-119.01773,39.8111,0.30838528,0.33903027,0.38986692,0.42136708,C
