,Pout:0.000,Pout:0.750,Pout:1.500,Pout:2.250,Pout:3.000,Pout:3.750,Pout:4.500,Pout:5.250,Pout:6.000,Pout:6.750,Pout:7.500,Pout:8.250,Pout:9.000,Pout:9.750,Pout:10.500,Pout:11.250,Pout:12.000,Pout:12.750,Pout:13.500,Pout:14.250,Pout:15.000,Pout:15.750,Pout:16.500,Pout:17.250,Pout:18.000,Pout:18.750,Pout:19.500,Pout:20.250,Pout:21.000,Pout:21.750,Pout:22.500,Pout:23.250,Pout:24.000,Pout:24.750,Pout:25.500,Pout:26.250,Pout:27.000,Pout:27.750,Pout:28.500,Pout:29.250
2275,6347.04,6344.01,4363.98,3624.26,3171.76,2881.81,2659.84,2486.05,2345.01,2227.49,2127.54,2041.15,1965.49,1898.5,1775.76,1605.56,1441.96,1320.12,1207.31,1123.49,1018.93,921.071,798.665,711.675,630.365,552.637,478.166,406.739,338.165,272.272,238.852,173.503,113.278,55.0953,-0.954181,-55.005,-107.166,-157.54,-206.222,-253.3
2276,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01,112.01
2277,8764.51,8763.33,7751.23,7431.02,6852.33,6354.41,6005.37,5766.46,5510.94,5248.35,5069.91,4948.55,4767.24,4548.74,4348.49,4203.05,4048.24,3902.78,3765.65,3639.05,3520.41,3408.96,3303.99,3204.91,3111.21,3022.42,2938.22,2857.97,2781.72,2708.69,2643.91,2577.1,2513.18,2454.06,2393.23,2332.83,2284.44,2233.18,2148.9,2071.16
2278,4594.67,4594.67,4591.66,4265.01,4107.43,4019.99,3925.21,3840.43,3782.54,3687.92,3540.73,3464.86,3390.77,3313.03,3242.06,3177.06,2970.19,2841.12,2758.79,2683.24,2632.43,2568.11,2493.72,2431.73,2400.25,2338.12,2290.99,2246.43,2204.21,2164.14,2126.03,2089.74,2055.12,2022.05,1990.41,1958.11,1935.76,1903.15,1876.34,1850.56
2279,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9239,77.9238,77.9238,77.9238,77.9237,77.9237,77.9237,77.9236,77.9236,77.9236,77.9235,77.9235,77.9235,77.9235,77.9235,77.9234,77.9234,77.9234,77.9234,77.9234,77.9234,77.9233,77.9233,77.9233,77.9233,77.9233,77.9233,77.9233
2280,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.583,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582,792.582
2281,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.969,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968,696.968
2282,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.213,225.212,225.212
2283,-14100.8,-14105.1,-15181.9,-15427.8,-15556.7,-15640.5,-15725.7,-15820.1,-15855.4,-15905.4,-15949.2,-15986.4,-16018.8,-16048.8,-16074.3,-16096.1,-16117.2,-16136.4,-16155.3,-16171.2,-16185.9,-16199.6,-16212.3,-16224.2,-16233.5,-16244.3,-16254.4,-16263.8,-16272.8,-16281.3,-16289.4,-16297.1,-16305.5,-16312.0,-16318.6,-16325.0,-16331.0,-16336.9,-16342.5,-16347.9
2284,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941,208.941
2285,1640.89,1634.48,-442.434,-1087.97,-1435.8,-1659.05,-1817.56,-1937.21,-2039.44,-2119.29,-2180.54,-2218.42,-2265.55,-2306.71,-2342.96,-2375.17,-2404.02,-2430.04,-2453.66,-2475.22,-2494.99,-2513.2,-2530.05,-2545.68,-2560.24,-2573.84,-2586.57,-2598.53,-2609.79,-2620.41,-2630.45,-2639.96,-2648.98,-2657.55,-2665.71,-2673.49,-2680.91,-2688.01,-2694.8,-2701.31
2286,-395.741,-401.424,-1117.85,-1300.64,-1400.14,-1466.38,-1514.76,-1552.17,-1771.38,-1995.72,-2165.64,-2341.84,-2485.43,-2600.03,-2729.91,-2851.1,-2964.88,-3091.59,-3190.18,-3283.47,-3372.25,-3456.82,-3537.47,-3614.47,-3706.37,-3815.81,-3958.74,-4066.6,-4168.13,-4265.48,-4359.03,-4449.01,-4499.1,-4585.56,-4668.25,-4734.74,-4814.8,-4889.79,-4962.37,-5032.52
2287,247.242,247.242,245.147,196.728,162.248,137.702,119.651,105.505,95.4766,86.3027,78.6211,71.6705,65.6668,60.3761,55.6709,51.4515,46.934,43.5049,39.8597,37.0103,34.4257,32.0313,29.8005,27.7154,25.761,23.9247,22.195,20.5625,19.0184,17.5552,16.1662,14.8455,13.5877,12.3882,11.2426,10.147,9.0981,8.09262,7.12773,6.20081
2288,-5181.45,-5190.17,-5421.64,-5470.24,-5494.93,-5511.3,-5523.17,-5532.31,-5539.62,-5545.65,-5550.74,-5555.1,-5558.9,-5562.25,-5565.23,-5567.9,-5570.32,-5572.52,-5574.54,-5576.39,-5578.1,-5579.69,-5581.17,-5582.55,-5583.84,-5585.06,-5586.2,-5587.28,-5588.31,-5589.28,-5590.2,-5591.07,-5591.91,-5592.7,-5593.47,-5594.19,-5594.89,-5595.56,-5596.21,-5596.83
2289,314.156,306.862,102.402,38.0899,4.54662,-19.296,-36.2012,-48.9943,-60.4707,-68.7855,-75.3901,-81.0142,-85.8941,-90.1782,-93.9761,-97.3717,-100.43,-103.203,-105.73,-108.047,-110.179,-112.151,-113.98,-115.683,-117.273,-118.763,-120.162,-121.478,-122.721,-123.895,-125.008,-126.064,-127.068,-128.024,-128.935,-129.805,-130.638,-131.434,-132.198,-132.931
2290,-1791.13,-1800.4,-1989.95,-2030.75,-2050.97,-2064.38,-2074.11,-2081.59,-2087.57,-2092.5,-2096.65,-2100.21,-2103.31,-2106.04,-2108.46,-2110.64,-2112.61,-2114.4,-2116.04,-2117.55,-2118.94,-2120.23,-2121.43,-2122.56,-2123.61,-2124.6,-2125.53,-2126.4,-2127.23,-2128.02,-2128.77,-2129.48,-2130.16,-2130.81,-2131.42,-2132.02,-2132.58,-2133.13,-2133.65,-2134.15
2291,352.23,349.042,182.459,118.492,82.5965,60.6014,42.4182,28.6362,17.6894,8.73251,-0.587954,-6.77149,-12.0438,-16.6828,-20.808,-24.5057,-27.8433,-30.8745,-33.6424,-36.1822,-38.523,-40.689,-42.7004,-44.5745,-46.3259,-47.9672,-49.5092,-50.9614,-52.332,-53.6282,-54.8565,-56.0224,-57.131,-58.1866,-59.1935,-60.155,-61.0745,-61.9549,-62.7989,-63.6088
2292,-1915.62,-1924.22,-4027.4,-4603.68,-4892.44,-5078.31,-5217.02,-5314.59,-5395.58,-5438.68,-5493.46,-5539.93,-5579.85,-5614.61,-5645.21,-5672.4,-5696.77,-5718.76,-5738.73,-5756.97,-5773.71,-5789.14,-5803.42,-5816.68,-5829.04,-5840.59,-5851.42,-5861.6,-5871.18,-5880.23,-5888.79,-5896.9,-5904.61,-5911.93,-5918.91,-5925.57,-5931.92,-5938.01,-5943.83,-5949.41
2293,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.309,725.308,725.308,709.184,693.787,679.341,665.859,640.767,619.348,580.974,562.534,542.908,531.021,516.861,497.403,484.406,472.638,460.186,448.346,437.013,426.169,418.257,405.766,396.444,387.2,378.337
2294,-5876.51,-5885.25,-7999.39,-8533.32,-8806.55,-8991.26,-9116.77,-9184.29,-9260.86,-9322.93,-9374.46,-9418.09,-9455.63,-9488.36,-9517.21,-9542.89,-9565.92,-9586.74,-9605.65,-9622.95,-9638.83,-9653.49,-9667.06,-9679.68,-9691.44,-9702.45,-9712.78,-9722.49,-9731.64,-9740.28,-9748.46,-9756.22,-9763.59,-9770.6,-9777.29,-9783.67,-9789.76,-9795.59,-9801.18,-9806.54
2295,1120.14,1120.14,1120.14,1120.14,1120.14,1120.14,1120.14,1120.1,1078.04,1018.9,996.483,959.567,917.113,857.724,777.609,740.539,702.189,667.712,627.26,598.455,573.01,553.088,526.014,503.985,483.371,463.29,445.178,427.964,411.726,396.341,381.746,367.876,354.675,341.054,328.736,317.227,306.26,295.764,285.701,276.042
2296,1379.16,1379.16,1379.16,1379.16,1379.16,1322.78,1150.97,1009.9,903.983,822.185,747.576,683.807,636.457,582.287,539.027,500.289,464.889,433.076,404.071,377.453,352.926,330.237,309.174,287.269,268.725,251.667,235.68,216.912,207.996,194.522,181.756,169.647,158.14,147.19,136.755,126.795,117.279,108.174,99.4537,91.0917
2297,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.134,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133,204.133
2298,4152.47,4151.33,3991.61,3736.35,3362.32,2964.2,2554.93,2191.31,1885.7,1596.78,1341.66,1094.91,895.876,716.166,588.997,435.366,295.118,166.459,47.9642,-61.5703,-163.165,-257.691,-345.895,-457.514,-530.576,-601.455,-668.302,-731.48,-791.301,-848.039,-901.939,-953.221,-1002.08,-1048.7,-1093.22,-1135.81,-1176.59,-1215.68,-1253.18,-1289.2
2299,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448,768.448
2300,2826.6,2824.75,1843.69,1501.81,1296.93,1157.63,1054.63,974.304,909.321,855.304,809.456,769.893,735.289,704.686,677.329,652.736,630.444,610.112,591.47,574.43,558.521,543.745,529.974,517.097,505.023,493.67,482.969,472.079,463.291,416.644,340.475,288.69,245.668,255.271,209.452,164.184,120.557,26.2342,41.859,-49.4942
2301,514.287,512.583,-756.438,-1151.96,-1375.23,-1524.86,-1634.49,-1719.44,-1787.9,-1844.53,-1892.46,-1933.72,-1969.74,-2001.54,-2029.89,-2155.78,-2322.85,-2389.95,-2517.58,-2641.78,-2756.96,-2864.14,-2964.43,-3058.71,-3235.19,-3229.88,-3388.64,-3463.66,-3527.5,-3585.69,-3648.68,-3709.02,-3767.0,-3822.78,-3876.48,-3928.23,-3978.15,-4026.34,-4072.9,-4117.91
2302,507.313,498.333,-273.684,-490.593,-600.427,-671.187,-721.38,-762.157,-783.681,-808.768,-829.656,-847.322,-862.503,-875.723,-887.363,-897.71,-906.982,-915.351,-922.952,-929.893,-936.263,-942.136,-947.57,-952.618,-957.323,-961.721,-965.843,-969.716,-973.365,-976.81,-980.068,-983.156,-986.088,-988.877,-991.533,-994.066,-996.486,-998.801,-1001.02,-1003.14
2303,443.285,443.285,443.285,443.285,443.285,443.285,437.868,404.34,376.937,341.618,317.003,295.271,274.031,256.687,243.894,230.314,217.592,206.124,196.271,185.577,176.641,168.414,160.754,153.604,146.911,140.629,133.224,127.491,122.304,117.414,112.774,108.363,104.924,99.4028,97.0252,93.3395,89.8056,86.4196,83.1712,80.0517
2304,1082.11,1078.3,525.625,315.365,202.407,130.736,69.5989,27.0657,-6.68102,-34.2455,-60.6035,-79.7588,-92.3796,-107.206,-120.362,-132.083,-142.601,-152.103,-160.74,-168.63,-175.874,-182.552,-188.732,-194.472,-199.82,-204.818,-209.5,-213.899,-218.041,-221.949,-225.643,-229.143,-232.464,-235.621,-238.625,-241.49,-244.224,-246.838,-249.339,-251.736
2305,-9070.81,-9074.91,-9318.23,-9369.05,-9394.87,-9411.9,-9424.21,-9433.66,-9441.21,-9447.43,-9452.66,-9457.14,-9461.04,-9464.48,-9467.53,-9470.26,-9472.74,-9474.99,-9477.04,-9478.93,-9480.68,-9482.29,-9483.8,-9485.2,-9486.52,-9487.76,-9488.92,-9490.02,-9491.05,-9492.04,-9492.97,-9493.86,-9494.7,-9495.51,-9496.28,-9497.02,-9497.72,-9498.4,-9499.05,-9499.68
2306,1077.82,1075.51,529.705,320.497,208.096,135.095,75.875,33.4407,-0.230603,-27.7374,-54.0826,-73.2004,-85.8139,-100.606,-113.734,-125.431,-135.928,-145.413,-154.034,-161.911,-169.143,-175.81,-181.981,-187.712,-193.052,-198.042,-202.718,-207.111,-211.247,-215.149,-218.839,-222.334,-225.651,-228.803,-231.804,-234.665,-237.396,-240.007,-242.505,-244.899
2307,2463.86,2454.58,716.14,146.813,-139.415,-339.426,-480.266,-586.181,-682.281,-747.465,-801.27,-847.032,-886.54,-921.06,-951.529,-978.661,-1003.01,-1025.0,-1044.98,-1063.24,-1079.99,-1095.44,-1109.73,-1123.0,-1135.37,-1146.92,-1157.74,-1167.91,-1177.48,-1186.51,-1195.05,-1203.14,-1210.81,-1218.1,-1225.04,-1231.66,-1237.98,-1244.02,-1249.79,-1255.33
2308,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725,213.725
2309,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.184,347.183,347.183,347.183,347.183,347.183,347.183,347.183,347.183,347.183,347.183,347.183,347.183,347.183
2310,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.306,58.3059,58.3059,58.3059,58.3059,58.3059,58.3059,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3058,58.3057,58.3057,58.3057,58.3057,58.3057,58.3057,58.3057,58.3057
2311,1194.78,1194.78,1194.78,1194.78,1194.78,1194.78,1194.78,1194.78,1191.38,1172.53,978.1,921.367,880.359,824.193,792.207,752.186,707.376,681.563,652.101,625.032,600.081,578.993,557.221,537.187,518.399,500.778,484.208,468.591,453.843,439.099,425.959,413.442,401.533,390.188,379.367,365.97,359.17,346.859,337.573,328.936
2312,1483.72,1483.72,959.085,702.077,554.288,452.804,381.946,330.082,285.177,248.54,217.901,191.824,169.039,145.301,128.308,113.316,99.8344,87.621,76.4945,66.3079,56.9403,48.2911,40.2759,32.8234,25.8728,19.3721,13.2762,7.54622,2.14811,-2.94793,-7.76817,-12.3358,-16.6715,-20.7935,-24.7184,-28.4608,-32.0341,-35.4501,-38.7198,-41.8529
2313,912.616,912.616,912.616,911.683,737.331,639.557,567.465,507.007,459.346,418.661,386.473,358.033,335.288,313.232,293.787,276.393,260.731,246.537,233.602,221.438,210.593,200.545,188.844,180.185,172.263,164.863,157.915,151.376,145.206,139.374,133.851,128.612,123.634,118.897,114.382,110.073,105.956,102.018,98.245,94.6278
2314,-1564.61,-1574.47,-2843.9,-3148.73,-3312.57,-3425.48,-3495.64,-3548.83,-3590.96,-3625.34,-3654.04,-3678.46,-3699.54,-3717.98,-3734.26,-3748.79,-3761.84,-3773.65,-3784.4,-3794.23,-3803.28,-3811.63,-3819.37,-3826.57,-3833.29,-3839.58,-3845.48,-3851.03,-3856.27,-3861.21,-3865.9,-3870.34,-3874.56,-3878.58,-3882.41,-3886.07,-3889.57,-3892.91,-3896.12,-3899.2
2315,1219.96,1212.64,352.688,94.5026,-37.453,-126.655,-189.493,-243.076,-278.789,-307.704,-331.86,-352.409,-370.145,-385.642,-399.323,-411.509,-422.447,-432.331,-441.317,-449.53,-457.072,-464.027,-470.467,-476.45,-482.028,-487.241,-492.129,-496.722,-501.048,-505.133,-508.996,-512.657,-516.132,-519.437,-522.584,-525.586,-528.453,-531.194,-533.819,-536.335
2316,1474.48,1471.23,698.684,428.156,285.727,195.746,127.184,75.5033,34.8234,-3.66081,-30.364,-52.802,-72.1872,-89.1463,-104.133,-117.49,-129.486,-140.329,-150.189,-159.202,-167.478,-175.111,-182.176,-188.74,-194.857,-200.575,-205.933,-210.967,-215.708,-220.181,-224.412,-228.42,-232.223,-235.839,-239.281,-242.562,-245.696,-248.691,-251.558,-254.305
2317,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.22,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219,305.219
2318,559.767,559.767,559.767,559.767,559.767,559.767,559.767,559.767,559.767,559.767,559.767,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766,559.766
2319,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447,301.447
2320,4050.15,4045.81,1572.32,681.133,199.085,-101.422,-336.738,-513.94,-653.582,-767.025,-878.15,-956.214,-1022.61,-1080.64,-1131.92,-1177.64,-1218.69,-1255.79,-1289.52,-1320.34,-1348.64,-1374.73,-1398.87,-1421.29,-1442.18,-1461.7,-1479.98,-1497.16,-1513.32,-1528.57,-1542.99,-1556.64,-1569.59,-1581.9,-1593.61,-1604.78,-1615.43,-1625.61,-1635.36,-1644.69
2321,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1273.47,1270.95,1271.9,1267.87,1260.53,1249.91,1139.8,1068.12,1043.77,1020.38,996.827,986.026,961.2,944.295,920.079,898.083,886.529,869.756,853.362,837.264,821.852,807.991,793.58,780.102
2322,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8537,84.8536,84.8536,84.8536,84.8535,84.8535,84.8535,84.8535,84.8534,84.8534,84.8534,84.8534,84.8533,84.8533,84.8533,84.8533,84.8533,84.8533,84.8533,84.8532,84.8532,84.8532,84.8532,84.8532,84.8532,84.8532,84.8532,84.8532,84.8531
2323,989.887,986.77,456.357,270.805,171.132,107.985,59.6199,23.0998,-5.68994,-33.0562,-52.0028,-67.9213,-81.6846,-93.735,-104.391,-113.895,-122.435,-130.159,-137.186,-143.612,-149.516,-154.962,-160.006,-164.693,-169.063,-173.148,-176.978,-180.577,-183.967,-187.168,-190.195,-193.063,-195.786,-198.374,-200.84,-203.19,-205.435,-207.581,-209.636,-211.605
2324,167.012,156.484,-454.367,-600.805,-679.452,-733.579,-767.448,-793.158,-813.538,-830.181,-844.089,-855.929,-866.159,-875.11,-883.024,-890.084,-896.432,-902.179,-907.412,-912.202,-916.609,-920.68,-924.455,-927.968,-931.247,-934.318,-937.2,-939.913,-942.472,-944.891,-947.182,-949.356,-951.422,-953.389,-955.265,-957.056,-958.769,-960.408,-961.98,-963.488
2325,497.619,497.619,497.619,497.619,497.619,497.619,497.619,495.867,495.428,447.727,408.154,386.03,364.509,347.985,333.327,316.597,301.626,291.457,280.222,269.888,258.873,252.22,243.922,236.226,229.009,222.232,215.854,209.837,203.821,198.468,193.376,188.535,183.926,179.532,174.127,171.336,166.374,162.615,159.116,155.777
2326,1035.63,1027.62,287.083,85.2379,-31.3968,-105.208,-157.228,-201.233,-230.853,-254.87,-274.934,-292.001,-306.733,-319.607,-330.973,-341.1,-350.19,-358.408,-365.879,-372.71,-378.983,-384.771,-390.13,-395.11,-399.754,-404.095,-408.166,-411.993,-415.598,-419.002,-422.222,-425.274,-428.172,-430.928,-433.554,-436.058,-438.45,-440.738,-442.929,-445.03
2327,56.7585,56.7585,56.7585,56.7585,56.7597,54.2943,52.0333,50.3309,49.323,48.1614,46.9325,45.9851,44.9481,44.3784,43.6792,43.0328,42.4321,41.872,41.3477,40.8554,40.3917,39.9539,39.4892,39.2774,38.7165,38.354,38.0102,37.6769,37.359,37.0552,36.7644,36.4856,36.218,35.9609,35.7135,35.4751,35.2453,35.0235,34.8092,34.602
2328,-603.128,-613.67,-677.612,-691.371,-698.641,-703.488,-707.029,-709.768,-711.973,-713.799,-715.346,-716.679,-717.843,-718.873,-719.792,-720.62,-721.37,-722.055,-722.683,-723.262,-723.799,-724.298,-724.763,-725.199,-725.608,-725.993,-726.356,-726.7,-727.025,-727.335,-727.629,-727.909,-728.177,-728.433,-728.678,-728.912,-729.138,-729.354,-729.562,-729.763
2329,104.231,104.231,87.4826,74.9652,68.0007,62.0815,57.6807,54.8131,52.0601,49.7478,47.7654,46.04,44.5195,42.936,41.7214,40.6434,39.6615,38.7604,37.9293,37.1595,36.4436,35.7755,35.1501,34.5628,34.0099,33.4881,32.9946,32.5267,32.0824,31.6597,31.2568,30.8723,30.5046,30.1527,29.8154,29.4917,29.1806,28.8814,28.5934,28.3157
2330,120.673,117.877,86.8166,71.4708,62.543,56.6651,51.9671,48.3048,45.3354,42.8625,40.4445,38.6549,37.1038,35.7267,34.4922,33.377,32.3628,31.4351,30.5821,29.7943,29.0636,28.3833,27.7479,27.1526,26.5932,26.0662,25.5686,25.0977,24.6512,24.227,23.8232,23.4383,23.0708,22.7194,22.383,22.0605,21.7509,21.4534,21.1672,20.8916
2331,117.558,116.038,89.2266,74.8154,65.8858,59.5688,55.4679,51.8098,48.8362,46.3524,44.2355,42.1095,40.5181,39.1257,37.8773,36.7482,35.7203,34.7791,33.913,33.1124,32.3692,31.677,31.0299,30.4233,29.8531,29.3156,28.8079,28.3272,27.8712,27.4378,27.0252,26.6318,26.256,25.8966,25.5524,25.2224,24.9055,24.6009,24.3079,24.0256
2332,331.826,323.72,-486.149,-925.334,-1283.52,-1598.59,-1817.41,-1985.97,-2115.02,-2244.68,-2337.59,-2418.06,-2488.32,-2550.37,-2613.31,-2662.51,-2706.67,-2746.88,-2783.69,-2817.56,-2848.84,-2856.98,-2884.15,-2910.79,-2935.7,-2959.02,-2980.91,-3001.5,-3020.92,-3039.27,-3056.65,-3073.13,-3088.79,-3103.7,-3117.91,-3131.47,-3144.43,-3156.83,-3168.71,-3180.11
2333,-2932.09,-2937.3,-3390.65,-3497.7,-3556.14,-3594.51,-3622.56,-3644.12,-3662.16,-3676.23,-3688.11,-3698.33,-3707.24,-3715.09,-3722.08,-3728.36,-3734.05,-3739.22,-3743.96,-3748.19,-3752.23,-3755.97,-3759.46,-3762.71,-3765.76,-3768.62,-3771.32,-3773.86,-3782.35,-3786.86,-3790.56,-3793.73,-3796.0,-3799.05,-3802.64,-3804.59,-3807.04,-3809.39,-3811.66,-3813.85
2334,-79.2158,-87.6141,-744.81,-931.948,-1087.39,-1240.29,-1347.32,-1406.03,-1469.19,-1512.6,-1557.64,-1609.47,-1641.65,-1669.56,-1694.78,-1717.31,-1737.71,-1756.32,-1775.92,-1791.06,-1805.33,-1807.24,-1819.71,-1832.15,-1843.85,-1854.81,-1865.11,-1874.81,-1883.96,-1892.63,-1900.84,-1908.63,-1916.04,-1923.11,-1929.85,-1936.28,-1942.44,-1948.34,-1954.0,-1959.43
2335,-2517.6,-2525.65,-3703.27,-4253.88,-4656.91,-4920.68,-5117.65,-5273.05,-5398.35,-5501.94,-5599.43,-5679.75,-5742.58,-5798.14,-5847.69,-5868.48,-5909.76,-5948.56,-5983.95,-6016.37,-6046.2,-6073.76,-6099.33,-6123.13,-6145.35,-6166.15,-6185.68,-6204.05,-6221.38,-6237.77,-6253.28,-6267.99,-6281.98,-6295.29,-6307.98,-6320.09,-6331.67,-6342.75,-6353.36,-6363.55
2336,840.403,839.768,767.942,677.86,629.783,555.563,512.83,481.143,453.951,431.198,412.387,396.096,381.845,369.283,357.982,347.65,338.432,330.02,322.302,315.186,308.904,302.745,297.016,291.658,286.633,281.909,277.457,273.251,269.271,264.823,261.916,257.832,255.151,252.052,249.088,246.251,243.533,240.924,238.418,235.939
2337,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,277.2,275.34,268.894,255.854,246.647,243.308,238.066,233.101,227.699,223.635,219.245,215.194,210.435,205.674,201.089,196.178,192.133,188.487,185.031,182.04,178.57,175.541,172.683,170.513,167.335,165.314,163.042,160.714,157.892,155.403,154.292,151.777
2338,402.456,402.456,402.456,402.456,396.864,357.008,339.099,316.656,294.915,277.536,262.261,248.595,238.707,227.948,218.855,211.579,204.067,197.116,190.756,184.378,179.051,174.08,167.807,163.463,159.53,155.83,152.339,149.037,145.909,142.94,140.796,137.284,135.481,133.051,130.691,128.421,126.244,124.155,122.148,120.219
2339,-4927.81,-4938.45,-5386.85,-5569.87,-5727.34,-5865.93,-5940.04,-6020.33,-6083.21,-6161.01,-6203.98,-6241.71,-6280.52,-6310.8,-6304.08,-6331.21,-6356.22,-6378.97,-6399.77,-6418.9,-6436.57,-6451.58,-6470.78,-6484.74,-6497.85,-6510.18,-6521.79,-6532.76,-6543.14,-6552.98,-6562.33,-6571.22,-6579.69,-6587.78,-6595.51,-6602.9,-6609.98,-6616.77,-6623.29,-6629.56
2340,786.63,778.67,363.12,237.926,173.427,130.234,95.5956,71.5435,49.8004,34.4175,21.4958,13.8283,3.78637,-5.15821,-13.0934,-20.1886,-26.5815,-32.3804,-37.6717,-42.5249,-46.9973,-51.1359,-54.9801,-58.5631,-61.9131,-65.0542,-68.0071,-70.7898,-74.1683,-76.3895,-78.7248,-80.9439,-83.0562,-85.0699,-86.9925,-88.8305,-90.59,-92.2764,-93.8945,-95.449
2341,795.388,792.408,491.147,368.868,298.278,252.758,218.81,191.84,171.486,154.639,140.276,127.989,117.326,107.964,99.658,92.2375,85.5283,79.4356,73.9506,68.8662,64.1828,59.9331,55.9021,51.9751,48.4838,45.2111,42.1361,39.2398,36.1655,33.9176,31.1742,28.8613,26.6663,24.5748,22.579,21.2146,18.8425,17.5942,15.4186,14.2669
2342,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377,-245.377
