,hpro:0.000,hpro:0.750,hpro:1.500,hpro:2.250,hpro:3.000,hpro:3.750,hpro:4.500,hpro:5.250,hpro:6.000,hpro:6.750,hpro:7.500,hpro:8.250,hpro:9.000,hpro:9.750,hpro:10.500,hpro:11.250,hpro:12.000,hpro:12.750,hpro:13.500,hpro:14.250,hpro:15.000,hpro:15.750,hpro:16.500,hpro:17.250,hpro:18.000,hpro:18.750,hpro:19.500,hpro:20.250,hpro:21.000,hpro:21.750,hpro:22.500,hpro:23.250,hpro:24.000,hpro:24.750,hpro:25.500,hpro:26.250,hpro:27.000,hpro:27.750,hpro:28.500,hpro:29.250
3632,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.299,877.323,877.329,877.329,877.329,876.861,875.577,873.815,839.905,830.07,825.169,820.389,816.088,811.411,804.912,800.636,797.019,793.352,791.16
3633,509.381,508.112,428.533,405.176,391.307,383.071,376.955,372.169,368.288,365.057,362.311,359.939,357.862,356.024,354.382,352.902,351.56,350.335,349.212,348.176,347.217,346.325,345.494,344.716,343.987,343.3,342.653,342.041,341.461,340.911,340.388,339.89,339.415,338.962,338.528,338.112,337.714,337.331,336.964,336.61
3634,839.728,839.179,710.032,652.587,615.878,590.78,572.428,556.63,543.659,532.728,523.34,513.572,506.45,500.2,494.569,489.455,484.781,480.486,476.522,472.848,469.43,466.238,463.249,460.442,457.798,455.303,452.943,450.706,448.582,446.561,444.635,442.796,441.04,439.358,437.747,436.2,434.715,433.287,431.913,430.588
3635,877.297,877.297,877.297,877.297,877.297,877.297,877.297,877.297,877.297,877.297,877.297,877.297,877.329,877.329,875.764,861.044,823.918,814.491,806.067,797.654,793.033,785.807,778.675,769.507,765.346,759.558,754.016,748.741,742.419,739.17,734.551,730.154,725.919,721.844,717.917,714.13,710.157,706.631,703.229,699.936
3636,794.399,793.435,665.47,610.773,577.005,554.644,536.224,521.669,509.728,499.685,489.597,482.231,475.814,470.088,464.929,460.25,455.979,452.059,448.445,445.097,441.986,439.083,436.366,433.816,431.417,429.153,427.013,424.986,423.061,421.231,419.487,417.824,416.235,414.714,413.258,411.861,410.519,409.229,407.988,406.793
3637,432.144,431.144,373.328,358.36,349.708,344.352,340.398,337.318,334.829,332.762,331.008,329.495,328.172,327.003,325.958,325.018,324.166,323.388,322.675,322.018,321.41,320.845,320.318,319.826,319.364,318.929,318.519,318.132,317.765,317.417,317.087,316.772,316.471,316.184,315.91,315.648,315.396,315.154,314.922,314.698
3638,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.302,859.302,859.302,859.302,859.302,859.302
3639,859.293,859.293,859.293,859.293,859.293,859.293,859.293,859.293,859.293,859.293,859.293,859.293,859.292,858.199,853.363,846.902,839.371,828.938,818.145,800.687,793.023,783.905,779.39,771.753,763.91,759.614,754.124,748.823,743.682,738.885,734.272,730.213,725.89,721.772,717.796,713.962,710.261,706.684,703.224,699.494
3640,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.295,859.305,859.208,858.927,858.397,857.613,853.356,842.845,840.629,837.039,835.036,834.043,832.302,830.439,826.968,823.166,819.164,815.065,810.922,796.75,790.899,791.218
3641,515.136,514.488,429.501,403.595,389.313,379.01,372.217,366.909,362.602,359.015,355.966,353.332,351.025,348.983,347.158,345.515,344.024,342.663,341.415,340.264,339.199,338.209,337.286,336.422,335.612,334.85,334.131,333.452,332.809,332.198,331.618,331.065,330.539,330.035,329.554,329.093,328.651,328.227,327.819,327.427
3642,859.287,859.287,859.287,859.287,850.299,797.065,767.149,742.752,722.209,704.586,689.391,676.558,664.635,653.944,644.661,635.727,627.566,620.036,613.061,606.573,600.516,594.004,588.647,583.669,578.973,574.025,569.76,565.775,561.99,558.38,554.93,551.628,548.463,545.427,542.51,539.705,537.004,534.402,531.892,529.468
3643,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.295,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.294,859.293,859.293,859.293,859.293,859.293
3644,567.665,567.473,527.925,517.019,511.658,508.004,505.304,503.2,501.501,500.09,498.894,497.862,496.96,496.163,495.451,494.811,494.231,493.701,493.216,492.769,492.356,491.972,491.614,491.279,490.965,490.67,490.392,490.129,489.88,489.644,489.42,489.206,489.003,488.808,488.622,488.444,488.274,488.11,487.953,487.801
3645,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301,859.301
3646,789.056,789.039,751.49,736.652,727.222,719.771,715.44,712.008,709.191,706.825,704.801,703.043,701.498,700.126,698.896,697.786,696.866,695.933,695.077,694.288,693.556,692.876,692.242,691.648,689.744,686.03,683.668,681.578,679.674,677.91,676.257,674.696,673.213,671.799,670.445,669.146,667.89,666.689,665.502,664.486
3647,744.995,745.188,688.754,656.697,637.819,622.809,611.585,600.799,593.68,587.787,582.8,578.426,574.547,571.078,567.95,565.111,562.519,560.14,557.946,555.915,554.026,552.265,550.617,549.07,547.615,546.243,544.946,543.717,542.552,541.443,540.388,539.381,538.437,537.558,536.673,535.824,535.01,534.228,533.475,532.751
3648,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.304,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.303,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302
3649,859.296,859.296,859.296,859.296,859.296,859.296,859.296,859.296,857.581,843.21,827.928,796.537,782.457,769.509,759.148,748.679,736.957,727.653,719.204,711.989,704.619,697.666,692.072,685.717,679.787,674.151,668.797,663.699,658.838,653.703,649.264,645.013,640.936,637.022,633.258,629.635,626.145,621.714,619.513,615.417
3650,859.308,859.308,859.308,859.308,859.308,859.308,859.308,859.308,859.308,859.308,859.308,859.307,859.307,859.307,859.307,859.307,859.307,859.307,859.307,859.307,859.307,859.307,859.307,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306,859.306
3651,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.29,859.289,859.289,859.289,859.289,859.289,859.289,859.289,859.289,859.289,859.289,859.289,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288,859.288
3652,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302
3653,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.283,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282
3654,824.326,824.213,780.644,753.772,739.172,727.499,717.753,709.646,698.368,686.082,673.402,663.481,654.309,645.785,639.855,632.179,625.028,618.326,612.028,606.096,600.495,595.197,587.489,582.739,578.377,574.98,571.138,567.276,563.576,560.027,556.619,553.344,550.192,547.156,544.23,541.406,538.678,536.042,533.492,531.023
3655,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282,859.282
3656,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302
3657,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,859.302,857.682,859.061,858.557,857.711,856.553,839.968,839.089,836.963,834.902,832.946,831.073,829.272,827.551,825.892,824.3,822.765,821.288,819.863,818.487,817.158,815.873,814.63,813.426
3658,793.318,793.237,753.215,738.87,730.42,724.639,720.332,716.949,707.793,696.358,685.532,675.854,665.935,657.964,650.544,643.603,638.355,632.101,626.2,620.632,615.367,610.377,605.639,600.4,596.597,592.54,588.643,584.913,581.339,577.909,574.614,571.445,568.395,565.455,562.619,559.881,557.236,554.678,552.203,549.805
3659,859.285,859.285,859.285,823.056,794.56,772.704,757.662,743.472,732.91,724.267,716.361,709.424,703.266,697.746,692.756,688.193,684.189,680.361,676.815,673.849,670.742,667.843,664.264,661.787,659.453,657.245,655.559,653.558,651.643,649.819,648.078,646.416,644.826,643.303,641.842,640.439,639.091,637.793,636.543,635.339
3660,859.285,859.285,822.523,797.952,782.929,771.908,763.454,756.646,751.104,746.24,742.176,738.534,735.382,732.683,730.12,727.792,725.791,723.634,720.753,718.287,716.001,713.865,711.858,709.965,708.174,706.475,704.859,703.319,701.849,700.444,699.098,697.808,696.569,695.378,694.231,693.115,692.051,691.025,690.128,689.164
3661,343.208,340.664,313.746,307.453,304.081,301.803,300.124,298.818,297.761,296.882,296.136,295.491,294.926,294.426,293.979,293.576,293.21,292.876,292.569,292.285,292.023,291.778,291.55,291.337,291.136,290.947,290.769,290.6,290.44,290.289,290.144,290.006,289.875,289.749,289.629,289.513,289.402,289.296,289.194,289.095
3662,606.242,598.356,500.084,468.245,448.981,435.924,425.292,417.948,411.962,406.94,402.644,398.913,395.63,392.711,390.092,387.725,385.57,383.598,381.782,380.104,378.547,377.095,375.739,374.467,373.271,372.143,371.077,370.068,369.111,368.201,367.334,366.507,365.718,364.962,364.238,363.544,362.877,362.236,361.62,361.025
3663,773.033,767.845,659.217,610.623,581.934,562.351,546.6,534.125,523.888,513.895,506.661,500.411,494.88,489.932,485.471,481.42,477.719,474.319,471.18,468.269,465.561,463.032,460.662,458.435,456.338,454.357,452.482,450.704,449.014,447.406,445.872,444.408,443.007,441.665,440.379,439.144,437.957,436.815,435.714,434.653
3664,867.829,867.829,805.166,751.408,717.024,691.702,672.643,656.503,645.249,634.096,624.451,615.977,608.447,601.691,594.308,588.742,583.758,579.169,574.916,570.956,567.258,563.792,560.534,557.464,554.564,551.817,549.212,546.735,544.376,542.126,539.976,537.919,535.948,534.058,532.242,530.495,528.814,527.195,525.632,524.124
3665,612.8,604.227,505.591,473.144,453.433,440.067,429.15,421.633,415.505,410.362,405.962,402.139,398.775,395.783,393.099,390.673,388.464,386.441,384.58,382.859,381.262,379.774,378.383,377.078,375.851,374.695,373.602,372.567,371.585,370.651,369.762,368.914,368.103,367.328,366.586,365.873,365.19,364.532,363.899,363.289
3666,525.855,506.677,447.793,429.552,418.556,411.631,406.416,402.285,398.899,396.051,393.608,391.478,389.599,387.922,386.412,385.043,383.792,382.644,381.584,380.601,379.686,378.831,378.029,377.276,376.565,375.893,375.257,374.653,374.078,373.53,373.008,372.508,372.029,371.571,371.13,370.707,370.299,369.907,369.528,369.163
3667,411.198,399.258,362.63,352.744,347.402,343.717,340.961,338.79,337.016,335.527,334.253,333.145,332.168,331.297,330.514,329.805,329.158,328.564,328.016,327.509,327.036,326.595,326.182,325.793,325.427,325.081,324.754,324.443,324.147,323.866,323.597,323.34,323.095,322.859,322.633,322.415,322.206,322.005,321.811,321.624
3668,315.037,312.431,298.22,295.216,293.458,292.268,291.388,290.701,290.144,289.679,289.283,288.94,288.639,288.372,288.133,287.917,287.72,287.54,287.375,287.222,287.08,286.948,286.824,286.708,286.599,286.496,286.399,286.307,286.219,286.136,286.057,285.982,285.909,285.84,285.774,285.71,285.649,285.591,285.534,285.48
3669,329.29,327.006,305.804,300.964,298.341,296.571,295.268,294.252,293.431,292.748,292.168,291.667,291.227,290.838,290.49,290.176,289.892,289.631,289.392,289.171,288.967,288.776,288.598,288.432,288.275,288.128,287.989,287.857,287.733,287.614,287.501,287.393,287.291,287.193,287.098,287.008,286.922,286.839,286.759,286.681
3670,429.014,427.164,364.736,348.295,338.751,332.867,328.517,325.125,322.381,320.1,318.164,316.493,315.031,313.738,312.582,311.542,310.598,309.737,308.948,308.219,307.545,306.919,306.335,305.788,305.275,304.793,304.337,303.907,303.5,303.113,302.746,302.396,302.062,301.743,301.437,301.145,300.865,300.596,300.337,300.088
3671,867.821,867.821,867.821,867.821,867.821,867.821,867.821,867.821,867.821,867.013,867.103,863.302,815.32,798.232,786.114,774.692,767.563,757.792,747.215,737.736,731.642,724.306,717.386,710.857,705.162,699.23,693.673,688.359,683.287,678.436,673.79,669.334,664.763,660.671,656.725,652.923,649.256,645.715,642.294,638.019
3672,790.18,789.517,653.953,596.171,561.577,538.45,519.348,504.279,491.933,481.561,471.083,463.502,456.902,451.014,445.71,440.9,436.511,432.484,428.771,425.333,422.138,419.158,416.37,413.753,411.291,408.969,406.774,404.695,402.722,400.845,399.058,397.354,395.725,394.168,392.676,391.245,389.871,388.55,387.279,386.055
3673,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.859,867.859,867.545,866.681,865.32,863.48,839.486,819.146,811.127,806.125,804.04,799.617,792.342,788.024,784.142,780.269
3674,561.338,560.232,455.86,424.039,405.105,391.066,382.083,375.046,369.315,364.527,360.449,356.918,353.823,351.079,348.624,346.411,344.402,342.567,340.882,339.328,337.889,336.551,335.302,334.134,333.037,332.005,331.032,330.111,329.239,328.412,327.625,326.875,326.161,325.478,324.824,324.198,323.598,323.022,322.468,321.935
3675,867.819,867.819,771.719,702.743,660.272,628.783,605.469,586.895,572.272,558.838,547.29,537.194,528.262,520.176,513.004,505.096,499.225,493.887,488.958,484.382,480.118,476.133,472.396,468.882,465.57,462.441,459.479,456.669,453.998,451.455,449.03,446.714,444.499,442.378,440.344,438.392,436.515,434.71,432.972,431.296
3676,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.824,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823,867.823
3677,867.819,867.819,867.819,867.819,867.819,867.737,861.951,798.172,773.026,751.8,737.596,720.586,705.572,694.942,683.761,673.558,664.191,656.295,648.174,640.673,633.655,627.074,620.884,615.048,609.296,604.101,599.151,594.442,589.956,584.462,581.588,576.56,572.756,569.192,565.78,562.499,559.339,556.291,553.35,550.508
3678,867.818,867.818,866.855,769.673,719.253,685.53,657.53,635.274,617.71,603.615,590.206,578.503,568.124,558.834,550.449,542.677,535.733,529.332,522.027,516.581,511.58,506.908,502.524,498.398,494.505,490.823,487.335,484.023,480.873,477.872,475.008,472.271,469.652,467.143,464.735,462.423,460.2,458.06,455.998,454.01
3679,867.819,867.819,867.819,867.819,867.819,867.819,866.885,840.447,794.683,771.2,753.447,740.627,724.919,710.932,701.155,690.642,680.988,672.078,664.536,656.741,649.521,642.739,636.358,630.339,624.647,618.999,613.909,609.048,604.414,599.99,595.76,590.552,588.581,583.016,579.393,575.983,572.71,569.555,566.51,563.568
3680,867.818,867.818,775.725,705.646,661.534,629.059,605.065,585.971,570.962,557.14,545.265,534.885,525.705,517.389,510.022,501.87,495.839,490.36,485.302,480.606,476.232,472.144,468.31,464.707,461.31,458.102,455.065,452.183,449.445,446.839,444.353,441.98,439.71,437.536,435.453,433.453,431.53,429.681,427.901,426.185
3681,315.227,312.622,298.329,295.309,293.542,292.345,291.461,290.77,290.21,289.743,289.345,289.0,288.698,288.429,288.189,287.972,287.774,287.593,287.427,287.273,287.13,286.998,286.873,286.757,286.647,286.544,286.446,286.354,286.266,286.182,286.103,286.027,285.954,285.885,285.818,285.754,285.693,285.634,285.577,285.522
3682,558.966,538.717,474.367,453.304,440.476,432.519,426.514,421.751,417.842,414.552,411.727,409.264,407.089,405.148,403.4,401.815,400.367,399.037,397.809,396.67,395.609,394.618,393.689,392.816,391.992,391.213,390.476,389.775,389.109,388.474,387.868,387.289,386.734,386.202,385.691,385.2,384.728,384.273,383.834,383.41
3683,317.822,314.534,300.361,297.311,295.519,294.302,293.4,292.693,292.119,291.64,291.231,290.876,290.565,290.288,290.039,289.815,289.61,289.423,289.251,289.091,288.943,288.805,288.676,288.554,288.44,288.332,288.231,288.134,288.042,287.955,287.872,287.792,287.716,287.644,287.574,287.507,287.443,287.381,287.321,287.264
3684,344.588,338.125,318.179,313.305,310.593,308.736,307.352,306.265,305.377,304.634,303.998,303.446,302.959,302.525,302.136,301.783,301.461,301.166,300.894,300.642,300.407,300.188,299.983,299.79,299.609,299.437,299.275,299.121,298.974,298.835,298.702,298.575,298.453,298.336,298.224,298.117,298.013,297.914,297.818,297.725
3685,557.911,537.689,473.576,452.634,439.885,431.972,426.001,421.265,417.378,414.106,411.297,408.848,406.686,404.756,403.018,401.442,400.002,398.679,397.458,396.326,395.272,394.286,393.363,392.494,391.675,390.901,390.167,389.471,388.809,388.177,387.575,386.999,386.447,385.918,385.41,384.922,384.452,384.0,383.563,383.142
3686,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.266,845.24,840.319,831.12,819.55,806.85,779.817,770.677,760.743,752.68,744.107,735.102,728.87,721.541,712.822,705.809,699.242,693.152,687.27,682.226,676.711,671.376,667.171,662.032,657.182
3687,845.265,845.265,845.265,845.265,845.265,845.265,845.265,845.265,836.952,812.356,773.509,753.153,733.908,717.429,703.759,690.575,676.091,664.195,653.531,644.465,635.117,626.328,618.046,611.204,603.642,596.551,589.805,583.387,577.267,570.758,565.158,559.816,554.697,549.782,545.058,540.512,536.132,531.908,527.831,523.891
3688,845.269,845.269,845.269,845.269,845.269,845.269,845.269,845.269,845.269,845.269,845.269,845.269,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268,845.268
